USAF,  NCDC, Date,    HrMn,I, Type, QCP,Dir,Q,I,  Spd,Q,  
411945,99999,20150516,2200,4,FM-15,    ,200,1,N,  4.6,1,
411945,99999,20150516,2300,4,FM-15,    ,210,1,N,  3.6,1,
411945,99999,20150517,0000,4,FM-12,    ,240,1,N,  3.6,1,
411945,99999,20150517,0100,4,FM-15,    ,240,1,N,  3.1,1,
411945,99999,20150517,0200,4,FM-15,    ,190,1,V,  2.6,1,
411945,99999,20150517,0300,4,FM-15,    ,170,1,N,  2.6,1,
411945,99999,20150517,0400,4,FM-15,    ,180,1,V,  2.6,1,
411945,99999,20150517,0500,4,FM-15,    ,270,1,V,  3.6,1,
411945,99999,20150517,0600,4,FM-15,    ,300,1,N,  6.7,1,
411945,99999,20150517,0700,4,FM-15,    ,300,1,N,  8.8,1,
411945,99999,20150517,0800,4,FM-15,    ,300,1,N,  8.8,1,
411945,99999,20150517,0900,4,FM-15,    ,300,1,N, 10.3,1,
411945,99999,20150517,0959,4,FM-16,    ,320,1,N,  9.8,1,
411945,99999,20150517,1000,4,FM-15,    ,310,1,N,  8.8,1,
411945,99999,20150517,1003,4,FM-16,    ,320,1,N,  9.8,1,
411945,99999,20150517,1100,4,FM-15,    ,300,1,N, 11.3,1,
411945,99999,20150517,1200,4,FM-12,    ,310,1,N, 10.8,1,
411945,99999,20150517,1300,4,FM-15,    ,310,1,N, 11.3,1,
411945,99999,20150517,1400,4,FM-15,    ,300,1,N,  8.2,1,
411945,99999,20150517,1500,4,FM-15,    ,300,1,N,  6.7,1,
411945,99999,20150517,1600,4,FM-15,    ,290,1,N,  6.2,1,
411945,99999,20150517,1700,4,FM-15,    ,290,1,N,  4.1,1,
411945,99999,20150517,1800,4,FM-12,    ,280,1,N,  3.1,1,
411945,99999,20150517,1900,4,FM-15,    ,270,1,V,  1.5,1,
411945,99999,20150517,2000,4,FM-15,    ,270,1,V,  2.1,1,
411945,99999,20150517,2100,4,FM-12,    ,260,1,N,  3.1,1,
411945,99999,20150517,2200,4,FM-15,    ,240,1,N,  2.6,1,
411945,99999,20150517,2300,4,FM-15,    ,280,1,N,  2.1,1,
411945,99999,20150518,0000,4,FM-15,    ,250,1,N,  2.1,1,
411945,99999,20150518,0100,4,FM-15,    ,260,1,V,  1.5,1,
411945,99999,20150518,0200,4,FM-15,    ,190,1,N,  2.6,1,
411945,99999,20150518,0300,4,FM-15,    ,180,1,N,  3.6,1,
411945,99999,20150518,0400,4,FM-15,    ,200,1,N,  3.1,1,
411945,99999,20150518,0500,4,FM-15,    ,270,1,V,  3.6,1,
411945,99999,20150518,0600,4,FM-15,    ,290,1,N,  5.7,1,
411945,99999,20150518,0700,4,FM-15,    ,290,1,N,  5.7,1,
411945,99999,20150518,0800,4,FM-15,    ,290,1,N,  6.2,1,
411945,99999,20150518,0900,4,FM-15,    ,300,1,N,  7.2,1,
411945,99999,20150518,1000,4,FM-15,    ,300,1,N,  7.7,1,
411945,99999,20150518,1100,4,FM-15,    ,300,1,N,  9.3,1,
411945,99999,20150518,1200,4,FM-15,    ,300,1,N,  8.8,1,
411945,99999,20150518,1300,4,FM-15,    ,300,1,N,  9.3,1,
411945,99999,20150518,1400,4,FM-15,    ,290,1,N,  9.3,1,
411945,99999,20150518,1500,4,FM-15,    ,280,1,N,  7.7,1,
411945,99999,20150518,1600,4,FM-15,    ,270,1,N,  5.1,1,
411945,99999,20150518,1700,4,FM-15,    ,250,1,N,  4.6,1,
411945,99999,20150518,1800,4,FM-15,    ,230,1,N,  3.1,1,
411945,99999,20150518,1900,4,FM-15,    ,230,1,N,  3.1,1,
411945,99999,20150518,2000,4,FM-15,    ,200,1,N,  3.1,1,
411945,99999,20150518,2100,4,FM-15,    ,200,1,N,  3.6,1,
411945,99999,20150518,2200,4,FM-15,    ,180,1,N,  3.6,1,
411945,99999,20150518,2300,4,FM-15,    ,150,1,N,  4.1,1,
411945,99999,20150519,0000,4,FM-12,    ,170,1,N,  5.7,1,
411945,99999,20150519,0100,4,FM-15,    ,170,1,N,  5.1,1,
411945,99999,20150519,0200,4,FM-15,    ,170,1,N,  5.1,1,
411945,99999,20150519,0300,4,FM-15,    ,170,1,N,  5.1,1,
411945,99999,20150519,0400,4,FM-15,    ,180,1,N,  6.2,1,
411945,99999,20150519,0500,4,FM-15,    ,190,1,N,  6.2,1,
411945,99999,20150519,0600,4,FM-15,    ,240,1,N,  5.7,1,
411945,99999,20150519,0700,4,FM-15,    ,240,1,V,  3.6,1,
411945,99999,20150519,0800,4,FM-15,    ,300,1,V,  5.1,1,
411945,99999,20150519,0900,4,FM-15,    ,280,1,V,  5.7,1,
411945,99999,20150519,1000,4,FM-15,    ,260,1,N,  5.7,1,
411945,99999,20150519,1100,4,FM-15,    ,290,1,N,  6.2,1,
411945,99999,20150519,1200,4,FM-15,    ,290,1,N,  6.2,1,
411945,99999,20150519,1300,4,FM-15,    ,280,1,N,  6.7,1,
411945,99999,20150519,1400,4,FM-15,    ,280,1,N,  6.7,1,
411945,99999,20150519,1500,4,FM-15,    ,270,1,N,  7.7,1,
411945,99999,20150519,1600,4,FM-15,    ,260,1,N,  5.7,1,
411945,99999,20150519,1615,4,FM-16,    ,320,1,V,  2.6,1,
411945,99999,20150519,1700,4,FM-15,    ,300,1,N,  2.6,1,
411945,99999,20150519,1800,4,FM-12,    ,220,1,N,  2.6,1,
411945,99999,20150519,1900,4,FM-15,    ,210,1,N,  3.6,1,
411945,99999,20150519,2000,4,FM-15,    ,180,1,N,  3.6,1,
411945,99999,20150519,2100,4,FM-15,    ,170,1,N,  3.1,1,
411945,99999,20150519,2200,4,FM-15,    ,170,1,N,  3.6,1,
411945,99999,20150519,2300,4,FM-15,    ,160,1,N,  4.1,1,
411945,99999,20150520,0000,4,FM-15,    ,170,1,N,  4.1,1,
411945,99999,20150520,0100,4,FM-15,    ,170,1,N,  3.1,1,
411945,99999,20150520,0200,4,FM-15,    ,200,1,N,  3.6,1,
411945,99999,20150520,0247,4,FM-16,    ,200,1,N,  4.6,1,
411945,99999,20150520,0300,4,FM-16,    ,190,1,N,  4.1,1,
411945,99999,20150520,0303,4,FM-16,    ,190,1,N,  4.1,1,
411945,99999,20150520,0338,4,FM-16,    ,180,1,N,  4.6,1,
411945,99999,20150520,0400,4,FM-15,    ,180,1,N,  4.6,1,
411945,99999,20150520,0500,4,FM-15,    ,190,1,N,  5.1,1,
411945,99999,20150520,0600,4,FM-15,    ,200,1,N,  6.2,1,
411945,99999,20150520,0700,4,FM-15,    ,210,1,V,  4.1,1,
411945,99999,20150520,0747,4,FM-16,    ,270,1,N,  5.7,1,
411945,99999,20150520,0800,4,FM-15,    ,280,1,N,  4.6,1,
411945,99999,20150520,0900,4,FM-15,    ,300,1,N,  7.2,1,
411945,99999,20150520,1000,4,FM-15,    ,300,1,N,  7.7,1,
411945,99999,20150520,1100,4,FM-15,    ,300,1,N,  8.8,1,
411945,99999,20150520,1200,4,FM-15,    ,300,1,N,  8.8,1,
411945,99999,20150520,1300,4,FM-15,    ,300,1,N,  7.7,1,
411945,99999,20150520,1400,4,FM-15,    ,300,1,N,  6.7,1,
411945,99999,20150520,1500,4,FM-15,    ,310,1,N,  3.6,1,
411945,99999,20150520,1600,4,FM-15,    ,330,1,V,  2.1,1,
411945,99999,20150520,1700,4,FM-15,    ,080,1,N,  1.5,1,
411945,99999,20150520,1800,4,FM-15,    ,100,1,N,  2.1,1,
411945,99999,20150520,1900,4,FM-15,    ,170,1,N,  2.1,1,
411945,99999,20150520,2000,4,FM-15,    ,230,1,N,  2.1,1,
411945,99999,20150520,2100,4,FM-15,    ,190,1,N,  2.1,1,
411945,99999,20150520,2200,4,FM-15,    ,190,1,N,  2.1,1,
411945,99999,20150520,2300,4,FM-15,    ,170,1,N,  2.1,1,
411945,99999,20150521,0000,4,FM-12,    ,230,1,N,  2.6,1,
411945,99999,20150521,0100,4,FM-15,    ,200,1,N,  3.1,1,
411945,99999,20150521,0200,4,FM-15,    ,180,1,N,  2.1,1,
411945,99999,20150521,0300,4,FM-12,    ,170,1,N,  4.6,1,
411945,99999,20150521,0400,4,FM-15,    ,180,1,N,  4.1,1,
411945,99999,20150521,0500,4,FM-15,    ,200,1,N,  3.1,1,
411945,99999,20150521,0600,4,FM-15,    ,180,1,N,  3.6,1,
411945,99999,20150521,0700,4,FM-15,    ,190,1,V,  4.6,1,
411945,99999,20150521,0800,4,FM-15,    ,190,1,V,  4.6,1,
411945,99999,20150521,0900,4,FM-15,    ,210,1,V,  4.6,1,
411945,99999,20150521,1000,4,FM-15,    ,220,1,N,  5.1,1,
411945,99999,20150521,1059,4,FM-16,    ,300,1,V,  6.7,1,
411945,99999,20150521,1100,4,FM-15,    ,230,1,V,  4.6,1,
411945,99999,20150521,1200,4,FM-15,    ,280,1,N,  7.7,1,
411945,99999,20150521,1300,4,FM-15,    ,280,1,N,  7.2,1,
411945,99999,20150521,1400,4,FM-15,    ,300,1,N,  6.7,1,
411945,99999,20150521,1500,4,FM-15,    ,290,1,N,  6.2,1,
411945,99999,20150521,1600,4,FM-15,    ,300,1,N,  5.1,1,
411945,99999,20150521,1700,4,FM-15,    ,310,1,N,  3.6,1,
411945,99999,20150521,1800,4,FM-15,    ,280,1,N,  2.6,1,
411945,99999,20150521,1900,4,FM-15,    ,999,9,V,  0.5,1,
411945,99999,20150521,2000,4,FM-15,    ,170,1,N,  2.6,1,
411945,99999,20150521,2100,4,FM-15,    ,180,1,N,  3.1,1,
411945,99999,20150521,2200,4,FM-15,    ,170,1,N,  4.1,1,
411945,99999,20150521,2300,4,FM-15,    ,170,1,N,  4.1,1,
411945,99999,20150522,0000,4,FM-15,    ,150,1,N,  4.6,1,
411945,99999,20150522,0100,4,FM-15,    ,160,1,N,  3.6,1,
411945,99999,20150522,0200,4,FM-15,    ,170,1,N,  5.1,1,
411945,99999,20150522,0300,4,FM-15,    ,170,1,N,  5.7,1,
411945,99999,20150522,0400,4,FM-15,    ,170,1,N,  5.1,1,
411945,99999,20150522,0500,4,FM-15,    ,170,1,N,  6.2,1,
411945,99999,20150522,0600,4,FM-15,    ,200,1,N,  5.1,1,
411945,99999,20150522,0700,4,FM-15,    ,220,1,V,  4.6,1,
411945,99999,20150522,0800,4,FM-15,    ,260,1,V,  5.1,1,
411945,99999,20150522,0900,4,FM-15,    ,260,1,N,  7.2,1,
411945,99999,20150522,1000,4,FM-15,    ,290,1,N,  8.2,1,
411945,99999,20150522,1100,4,FM-15,    ,280,1,N,  7.7,1,
411945,99999,20150522,1200,4,FM-15,    ,280,1,N,  7.7,1,
411945,99999,20150522,1300,4,FM-15,    ,290,1,N,  7.2,1,
411945,99999,20150522,1400,4,FM-15,    ,300,1,N,  6.2,1,
411945,99999,20150522,1500,4,FM-15,    ,320,1,N,  4.1,1,
411945,99999,20150522,1600,4,FM-15,    ,330,1,N,  2.1,1,
411945,99999,20150522,1700,4,FM-15,    ,999,9,V,  0.5,1,
411945,99999,20150522,1800,4,FM-15,    ,040,1,N,  1.5,1,
411945,99999,20150522,1900,4,FM-15,    ,120,1,N,  2.6,1,
411945,99999,20150522,2000,4,FM-15,    ,140,1,N,  3.1,1,
411945,99999,20150522,2100,4,FM-15,    ,150,1,N,  3.6,1,
411945,99999,20150522,2200,4,FM-15,    ,150,1,N,  3.1,1,
411945,99999,20150522,2300,4,FM-15,    ,150,1,N,  5.1,1,
411945,99999,20150523,0000,4,FM-12,    ,160,1,N,  5.1,1,
411945,99999,20150523,0100,4,FM-15,    ,150,1,N,  4.1,1,
411945,99999,20150523,0200,4,FM-15,    ,120,1,N,  2.6,1,
411945,99999,20150523,0300,4,FM-15,    ,080,1,N,  2.6,1,
411945,99999,20150523,0400,4,FM-15,    ,150,1,N,  4.1,1,
411945,99999,20150523,0500,4,FM-15,    ,160,1,N,  7.7,1,
411945,99999,20150523,0600,4,FM-12,    ,180,1,N,  7.2,1,
411945,99999,20150523,0700,4,FM-15,    ,210,1,V,  4.1,1,
411945,99999,20150523,0800,4,FM-15,    ,220,1,V,  4.1,1,
411945,99999,20150523,0900,4,FM-15,    ,250,1,V,  4.1,1,
411945,99999,20150523,1000,4,FM-15,    ,300,1,N,  7.2,1,
411945,99999,20150523,1100,4,FM-15,    ,300,1,N,  8.2,1,
411945,99999,20150523,1200,4,FM-12,    ,290,1,N,  8.8,1,
411945,99999,20150523,1300,4,FM-15,    ,300,1,N,  7.7,1,
411945,99999,20150523,1400,4,FM-15,    ,310,1,N,  6.2,1,
411945,99999,20150523,1500,4,FM-15,    ,320,1,N,  3.6,1,
411945,99999,20150523,1600,4,FM-15,    ,999,9,V,  1.0,1,
411945,99999,20150523,1700,4,FM-15,    ,030,1,N,  1.5,1,
411945,99999,20150523,1800,4,FM-12,    ,080,1,N,  2.1,1,
411945,99999,20150523,1900,4,FM-15,    ,070,1,N,  3.1,1,
411945,99999,20150523,2000,4,FM-15,    ,110,1,N,  4.1,1,
411945,99999,20150523,2100,4,FM-12,    ,140,1,N,  5.1,1,
411945,99999,20150523,2200,4,FM-15,    ,140,1,N,  4.1,1,
411945,99999,20150523,2300,4,FM-15,    ,140,1,N,  4.6,1,
411945,99999,20150524,0000,4,FM-15,    ,140,1,N,  5.1,1,
411945,99999,20150524,0100,4,FM-15,    ,150,1,N,  4.1,1,
411945,99999,20150524,0200,4,FM-15,    ,170,1,N,  6.7,1,
411945,99999,20150524,0300,4,FM-15,    ,160,1,N,  7.2,1,
411945,99999,20150524,0333,4,FM-16,    ,160,1,N,  9.3,1,
411945,99999,20150524,0400,4,FM-15,    ,160,1,N,  9.8,1,
411945,99999,20150524,0500,4,FM-15,    ,170,1,N,  9.3,1,
411945,99999,20150524,0600,4,FM-15,    ,190,1,N,  9.3,1,
411945,99999,20150524,0700,4,FM-15,    ,210,1,N,  9.3,1,
411945,99999,20150524,0710,4,FM-16,    ,200,1,N,  8.2,1,
411945,99999,20150524,0800,4,FM-15,    ,220,1,N,  8.2,1,
411945,99999,20150524,0900,4,FM-15,    ,220,1,V,  6.2,1,
411945,99999,20150524,0912,4,FM-16,    ,260,1,N,  9.3,1,
411945,99999,20150524,1000,4,FM-15,    ,270,1,N, 10.3,1,
411945,99999,20150524,1100,4,FM-15,    ,280,1,N, 10.8,1,
411945,99999,20150524,1200,4,FM-15,    ,290,1,N,  9.8,1,
411945,99999,20150524,1300,4,FM-15,    ,300,1,N,  9.3,1,
411945,99999,20150524,1400,4,FM-15,    ,300,1,N,  9.3,1,
411945,99999,20150524,1500,4,FM-15,    ,320,1,N,  5.7,1,
411945,99999,20150524,1600,4,FM-15,    ,330,1,N,  1.0,1,
411945,99999,20150524,1700,4,FM-15,    ,020,1,V,  2.1,1,
411945,99999,20150524,1800,4,FM-15,    ,070,1,N,  2.6,1,
411945,99999,20150524,1900,4,FM-15,    ,080,1,N,  2.6,1,
411945,99999,20150524,2000,4,FM-15,    ,090,1,N,  1.5,1,
411945,99999,20150524,2100,4,FM-15,    ,110,1,N,  3.6,1,
411945,99999,20150524,2200,4,FM-15,    ,140,1,N,  3.1,1,
411945,99999,20150524,2300,4,FM-15,    ,150,1,N,  3.6,1,
411945,99999,20150525,0000,4,FM-12,    ,150,1,N,  4.1,1,
411945,99999,20150525,0100,4,FM-15,    ,160,1,N,  4.6,1,
411945,99999,20150525,0200,4,FM-15,    ,170,1,N,  5.7,1,
411945,99999,20150525,0300,4,FM-12,    ,170,1,N,  5.7,1,
411945,99999,20150525,0400,4,FM-15,    ,170,1,N,  6.7,1,
411945,99999,20150525,0500,4,FM-15,    ,180,1,N,  6.7,1,
411945,99999,20150525,0600,4,FM-15,    ,190,1,N,  6.7,1,
411945,99999,20150525,0700,4,FM-15,    ,230,1,N,  6.2,1,
411945,99999,20150525,0800,4,FM-15,    ,230,1,N,  7.2,1,
411945,99999,20150525,0845,4,FM-16,    ,260,1,V,  7.7,1,
411945,99999,20150525,0900,4,FM-12,    ,270,1,N,  8.2,1,
411945,99999,20150525,1000,4,FM-15,    ,290,1,N,  9.3,1,
411945,99999,20150525,1100,4,FM-15,    ,280,1,N,  9.3,1,
411945,99999,20150525,1200,4,FM-12,    ,280,1,N,  8.8,1,
411945,99999,20150525,1300,4,FM-15,    ,290,1,N,  7.2,1,
411945,99999,20150525,1400,4,FM-15,    ,290,1,N,  6.7,1,
411945,99999,20150525,1500,4,FM-15,    ,290,1,N,  5.1,1,
411945,99999,20150525,1600,4,FM-15,    ,260,1,N,  3.6,1,
411945,99999,20150525,1700,4,FM-15,    ,270,1,N,  2.1,1,
411945,99999,20150525,1800,4,FM-12,    ,260,1,N,  2.1,1,
411945,99999,20150525,1900,4,FM-15,    ,200,1,V,  2.1,1,
411945,99999,20150525,2000,4,FM-15,    ,200,1,N,  2.6,1,
411945,99999,20150525,2100,4,FM-15,    ,180,1,N,  3.1,1,
411945,99999,20150525,2200,4,FM-15,    ,180,1,N,  3.1,1,
411945,99999,20150525,2300,4,FM-15,    ,190,1,N,  3.1,1,
411945,99999,20150526,0000,4,FM-15,    ,180,1,N,  3.6,1,
411945,99999,20150526,0100,4,FM-15,    ,180,1,N,  4.1,1,
411945,99999,20150526,0200,4,FM-15,    ,180,1,N,  4.1,1,
411945,99999,20150526,0300,4,FM-15,    ,200,1,N,  5.1,1,
411945,99999,20150526,0400,4,FM-15,    ,210,1,N,  5.7,1,
411945,99999,20150526,0500,4,FM-15,    ,210,1,V,  4.6,1,
411945,99999,20150526,0600,4,FM-15,    ,260,1,V,  4.1,1,
411945,99999,20150526,0700,4,FM-15,    ,290,1,N,  6.2,1,
411945,99999,20150526,0800,4,FM-15,    ,290,1,V,  7.2,1,
411945,99999,20150526,0900,4,FM-15,    ,300,1,N,  7.2,1,
411945,99999,20150526,1000,4,FM-15,    ,300,1,N,  6.7,1,
411945,99999,20150526,1100,4,FM-15,    ,290,1,N,  7.2,1,
411945,99999,20150526,1200,4,FM-15,    ,290,1,N,  5.7,1,
411945,99999,20150526,1300,4,FM-15,    ,290,1,N,  6.7,1,
411945,99999,20150526,1400,4,FM-15,    ,290,1,N,  6.2,1,
411945,99999,20150526,1500,4,FM-15,    ,270,1,N,  4.6,1,
411945,99999,20150526,1600,4,FM-15,    ,260,1,N,  4.6,1,
411945,99999,20150526,1700,4,FM-15,    ,230,1,N,  4.6,1,
411945,99999,20150526,1800,4,FM-15,    ,230,1,N,  4.6,1,
411945,99999,20150526,1900,4,FM-15,    ,230,1,N,  4.1,1,
411945,99999,20150526,2000,4,FM-15,    ,240,1,N,  4.6,1,
411945,99999,20150526,2100,4,FM-15,    ,240,1,N,  2.6,1,
411945,99999,20150526,2200,4,FM-15,    ,260,1,N,  3.1,1,
411945,99999,20150526,2300,4,FM-15,    ,170,1,N,  3.6,1,
411945,99999,20150527,0000,4,FM-12,    ,170,1,N,  3.1,1,
411945,99999,20150527,0100,4,FM-15,    ,150,1,N,  3.1,1,
411945,99999,20150527,0200,4,FM-15,    ,170,1,N,  4.1,1,
411945,99999,20150527,0300,4,FM-15,    ,180,1,N,  3.6,1,
411945,99999,20150527,0400,4,FM-15,    ,220,1,N,  3.1,1,
411945,99999,20150527,0500,4,FM-15,    ,280,1,N,  5.7,1,
411945,99999,20150527,0600,4,FM-15,    ,300,1,N, 10.8,1,
411945,99999,20150527,0700,4,FM-15,    ,300,1,N, 10.3,1,
411945,99999,20150527,0800,4,FM-15,    ,300,1,N, 10.3,1,
411945,99999,20150527,0900,4,FM-12,    ,290,1,N,  9.8,1,
411945,99999,20150527,0944,4,FM-16,    ,270,1,N, 10.8,1,
411945,99999,20150527,1000,4,FM-15,    ,270,1,N, 10.8,1,
411945,99999,20150527,1020,4,FM-16,    ,290,1,N, 11.3,1,
411945,99999,20150527,1100,4,FM-15,    ,280,1,N, 11.8,1,
411945,99999,20150527,1200,4,FM-15,    ,270,1,N, 11.3,1,
411945,99999,20150527,1300,4,FM-15,    ,270,1,N, 11.3,1,
411945,99999,20150527,1400,4,FM-15,    ,280,1,N, 11.8,1,
411945,99999,20150527,1435,4,FM-16,    ,270,1,N, 11.3,1,
411945,99999,20150527,1500,4,FM-12,    ,280,1,N, 10.3,1,
411945,99999,20150527,1600,4,FM-15,    ,260,1,N,  7.2,1,
411945,99999,20150527,1700,4,FM-15,    ,250,1,N,  5.7,1,
411945,99999,20150527,1800,4,FM-12,    ,240,1,N,  4.1,1,
411945,99999,20150527,1900,4,FM-15,    ,230,1,N,  5.1,1,
411945,99999,20150527,2000,4,FM-15,    ,210,1,N,  5.1,1,
411945,99999,20150527,2100,4,FM-15,    ,200,1,N,  5.1,1,
411945,99999,20150527,2200,4,FM-15,    ,210,1,N,  5.7,1,
411945,99999,20150527,2300,4,FM-15,    ,210,1,N,  6.2,1,
411945,99999,20150528,0000,4,FM-15,    ,210,1,N,  6.2,1,
411945,99999,20150528,0100,4,FM-15,    ,210,1,N,  5.1,1,
411945,99999,20150528,0200,4,FM-15,    ,200,1,N,  4.6,1,
411945,99999,20150528,0300,4,FM-15,    ,200,1,N,  5.7,1,
411945,99999,20150528,0400,4,FM-15,    ,230,1,N,  5.7,1,
411945,99999,20150528,0500,4,FM-15,    ,280,1,N, 10.8,1,
411945,99999,20150528,0600,4,FM-12,    ,290,1,N, 10.3,1,
411945,99999,20150528,0700,4,FM-15,    ,290,1,N, 10.8,1,
411945,99999,20150528,0738,4,FM-16,    ,290,1,N, 11.8,1,
411945,99999,20150528,0800,4,FM-15,    ,290,1,N, 11.8,1,
411945,99999,20150528,0900,4,FM-15,    ,300,1,N, 11.3,1,
411945,99999,20150528,0920,4,FM-16,    ,290,1,N, 11.3,1,
411945,99999,20150528,0947,4,FM-16,    ,300,1,N,  9.8,1,
411945,99999,20150528,1000,4,FM-15,    ,310,1,N,  9.8,1,
411945,99999,20150528,1100,4,FM-15,    ,290,1,N,  9.3,1,
411945,99999,20150528,1200,4,FM-15,    ,290,1,N,  9.8,1,
411945,99999,20150528,1300,4,FM-15,    ,290,1,N,  9.8,1,
411945,99999,20150528,1400,4,FM-15,    ,290,1,N,  8.2,1,
411945,99999,20150528,1500,4,FM-15,    ,280,1,N,  7.2,1,
411945,99999,20150528,1600,4,FM-15,    ,270,1,N,  4.6,1,
411945,99999,20150528,1700,4,FM-15,    ,250,1,V,  3.1,1,
411945,99999,20150528,1800,4,FM-15,    ,170,1,N,  3.6,1,
411945,99999,20150528,1900,4,FM-15,    ,180,1,N,  3.6,1,
411945,99999,20150528,2000,4,FM-15,    ,200,1,N,  4.1,1,
411945,99999,20150528,2100,4,FM-15,    ,180,1,N,  3.6,1,
411945,99999,20150528,2200,4,FM-15,    ,170,1,N,  4.6,1,
411945,99999,20150528,2300,4,FM-15,    ,170,1,N,  4.6,1,
411945,99999,20150529,0000,4,FM-15,    ,160,1,N,  5.1,1,
411945,99999,20150529,0100,4,FM-15,    ,160,1,N,  5.1,1,
411945,99999,20150529,0200,4,FM-15,    ,160,1,N,  5.1,1,
411945,99999,20150529,0300,4,FM-12,    ,170,1,N,  5.7,1,
411945,99999,20150529,0400,4,FM-15,    ,170,1,N,  5.1,1,
411945,99999,20150529,0500,4,FM-15,    ,180,1,N,  4.6,1,
411945,99999,20150529,0600,4,FM-15,    ,190,1,V,  2.6,1,
411945,99999,20150529,0700,4,FM-15,    ,190,1,V,  4.1,1,
411945,99999,20150529,0800,4,FM-15,    ,190,1,V,  3.1,1,
411945,99999,20150529,0900,4,FM-15,    ,220,1,V,  3.1,1,
411945,99999,20150529,1000,4,FM-15,    ,170,1,V,  2.6,1,
411945,99999,20150529,1100,4,FM-15,    ,999,9,V,  3.1,1,
411945,99999,20150529,1156,4,FM-16,    ,320,1,V,  5.1,1,
411945,99999,20150529,1200,4,FM-12,    ,320,1,N,  3.1,1,
411945,99999,20150529,1300,4,FM-15,    ,320,1,N,  7.2,1,
411945,99999,20150529,1400,4,FM-15,    ,330,1,N,  6.2,1,
411945,99999,20150529,1500,4,FM-15,    ,340,1,N,  5.1,1,
411945,99999,20150529,1600,4,FM-15,    ,010,1,N,  1.5,1,
411945,99999,20150529,1700,4,FM-15,    ,060,1,N,  2.1,1,
411945,99999,20150529,1800,4,FM-15,    ,060,1,N,  2.6,1,
411945,99999,20150529,1900,4,FM-15,    ,070,1,N,  3.6,1,
411945,99999,20150529,2000,4,FM-15,    ,100,1,N,  3.1,1,
411945,99999,20150529,2100,4,FM-15,    ,090,1,N,  3.6,1,
411945,99999,20150529,2200,4,FM-15,    ,060,1,N,  2.6,1,
411945,99999,20150529,2300,4,FM-15,    ,060,1,N,  2.6,1,
411945,99999,20150530,0000,4,FM-15,    ,030,1,N,  3.1,1,
411945,99999,20150530,0100,4,FM-15,    ,060,1,N,  1.5,1,
411945,99999,20150530,0200,4,FM-15,    ,080,1,N,  2.6,1,
411945,99999,20150530,0221,4,FM-16,    ,130,1,N,  7.2,1,
411945,99999,20150530,0234,4,FM-16,    ,120,1,N,  6.2,1,
411945,99999,20150530,0300,4,FM-15,    ,120,1,N,  7.2,1,
411945,99999,20150530,0400,4,FM-15,    ,100,1,V,  3.1,1,
411945,99999,20150530,0500,4,FM-15,    ,150,1,N,  6.2,1,
411945,99999,20150530,0600,4,FM-15,    ,160,1,N,  6.7,1,
411945,99999,20150530,0700,4,FM-15,    ,170,1,N,  6.2,1,
411945,99999,20150530,0800,4,FM-15,    ,170,1,V,  4.6,1,
411945,99999,20150530,0900,4,FM-15,    ,180,1,V,  4.1,1,
411945,99999,20150530,1000,4,FM-15,    ,240,1,V,  3.1,1,
411945,99999,20150530,1004,4,FM-16,    ,170,1,V,  5.1,1,
411945,99999,20150530,1100,4,FM-15,    ,260,1,V,  3.6,1,
411945,99999,20150530,1200,4,FM-15,    ,330,1,N,  7.7,1,
411945,99999,20150530,1300,4,FM-15,    ,330,1,N,  8.2,1,
411945,99999,20150530,1400,4,FM-15,    ,330,1,N,  7.7,1,
411945,99999,20150530,1500,4,FM-15,    ,010,1,N,  4.1,1,
411945,99999,20150530,1600,4,FM-15,    ,030,1,N,  3.6,1,
411945,99999,20150530,1700,4,FM-15,    ,360,1,N,  2.6,1,
411945,99999,20150530,1800,4,FM-15,    ,020,1,N,  1.0,1,
411945,99999,20150530,1900,4,FM-15,    ,100,1,N,  2.6,1,
411945,99999,20150530,2000,4,FM-15,    ,100,1,N,  2.6,1,
411945,99999,20150530,2100,4,FM-15,    ,120,1,N,  3.6,1,
411945,99999,20150530,2200,4,FM-15,    ,120,1,N,  3.6,1,
411945,99999,20150530,2300,4,FM-15,    ,090,1,N,  2.1,1,
411945,99999,20150531,0000,4,FM-15,    ,100,1,N,  2.6,1,
411945,99999,20150531,0100,4,FM-15,    ,160,1,N,  3.6,1,
411945,99999,20150531,0200,4,FM-15,    ,140,1,N,  2.1,1,
411945,99999,20150531,0300,4,FM-15,    ,090,1,N,  3.1,1,
411945,99999,20150531,0400,4,FM-15,    ,090,1,N,  2.1,1,
411945,99999,20150531,0500,4,FM-15,    ,070,1,N,  4.1,1,
411945,99999,20150531,0600,4,FM-15,    ,080,1,N,  2.6,1,
411945,99999,20150531,0700,4,FM-15,    ,999,9,V,  1.0,1,
411945,99999,20150531,0800,4,FM-15,    ,300,1,V,  2.1,1,
411945,99999,20150531,0900,4,FM-15,    ,310,1,V,  5.1,1,
411945,99999,20150531,1000,4,FM-15,    ,320,1,N,  6.2,1,
411945,99999,20150531,1100,4,FM-15,    ,310,1,N,  6.7,1,
411945,99999,20150531,1200,4,FM-15,    ,310,1,N,  6.7,1,
411945,99999,20150531,1300,4,FM-15,    ,300,1,N,  6.7,1,
411945,99999,20150531,1400,4,FM-15,    ,310,1,N,  6.7,1,
411945,99999,20150531,1500,4,FM-15,    ,300,1,N,  5.7,1,
411945,99999,20150531,1600,4,FM-15,    ,310,1,N,  4.1,1,
